Study	RUN_ID	Run	RunStudy	RunSpecies	Rate	Dataset	Aligner	Species	Replicate	Version	Description	CPU	RAM	Time	IO_out	IO_in	COMMAND
Baruzzo	STAR 2.7.10a default+TSJS baruzzo_malaria_t3r1	STAR 2.7.10a default+TSJS	STAR 2.7.10a default+TSJS Baruzzo	STAR 2.7.10a default+TSJS malaria	T3	malaria T3 R1	STAR	malaria	1	2.7.10a	default+TSJS	0	0.027889252	6.092833333	0.000183105	0.000518799	docker run --gpus all --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --rm --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/f8/e13c900352cb3043d276cf829569df:/workdir --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/f8/e13c900352cb3043d276cf829569df:/outputdir nvcr.io/nvidia/clara/clara-parabricks-deepsap:v0.0.1 --out /outputdir/ --prefix STAR__2.7.10a__default+TSJS__baruzzo_malaria_t3r1.sorted --batch 2048 --sam /workdir/STAR__2.7.10a__default__baruzzo_malaria_t3r1.sorted.bam --fasta /workdir/genome_sequence_pfal.fa --gtf /workdir/simulator_config_geneinfo_pfal_GTF
Baruzzo	STAR 2.7.10a default+TSJS baruzzo_malaria_t3r2	STAR 2.7.10a default+TSJS	STAR 2.7.10a default+TSJS Baruzzo	STAR 2.7.10a default+TSJS malaria	T3	malaria T3 R2	STAR	malaria	2	2.7.10a	default+TSJS	0	0.027679443	6.149166667	0.000190735	0	docker run --gpus all --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --rm --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/34/23290a677994c4f9ed1def40d955b4:/workdir --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/34/23290a677994c4f9ed1def40d955b4:/outputdir nvcr.io/nvidia/clara/clara-parabricks-deepsap:v0.0.1 --out /outputdir/ --prefix STAR__2.7.10a__default+TSJS__baruzzo_malaria_t3r2.sorted --batch 2048 --sam /workdir/STAR__2.7.10a__default__baruzzo_malaria_t3r2.sorted.bam --fasta /workdir/genome_sequence_pfal.fa --gtf /workdir/simulator_config_geneinfo_pfal_GTF
Baruzzo	STAR 2.7.10a default+TSJS baruzzo_malaria_t3r3	STAR 2.7.10a default+TSJS	STAR 2.7.10a default+TSJS Baruzzo	STAR 2.7.10a default+TSJS malaria	T3	malaria T3 R3	STAR	malaria	3	2.7.10a	default+TSJS	0	0.028049469	6.042333333	0.000183105	0.000244141	docker run --gpus all --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --rm --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/86/9fdb8addae291e49d443e3a17b3f1c:/workdir --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/86/9fdb8addae291e49d443e3a17b3f1c:/outputdir nvcr.io/nvidia/clara/clara-parabricks-deepsap:v0.0.1 --out /outputdir/ --prefix STAR__2.7.10a__default+TSJS__baruzzo_malaria_t3r3.sorted --batch 2048 --sam /workdir/STAR__2.7.10a__default__baruzzo_malaria_t3r3.sorted.bam --fasta /workdir/genome_sequence_pfal.fa --gtf /workdir/simulator_config_geneinfo_pfal_GTF
SimBA	STAR 2.7.10a default+TSJS SimBA_human_t1	STAR 2.7.10a default+TSJS	STAR 2.7.10a default+TSJS SimBA	STAR 2.7.10a default+TSJS human	T1	human T1 R1	STAR	human	1	2.7.10a	default+TSJS	0	0.027709961	13.29933333	0.000106812	0	docker run --gpus all --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --rm --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/06/f35dbc83d301da2c53154544e44251:/workdir --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/06/f35dbc83d301da2c53154544e44251:/outputdir nvcr.io/nvidia/clara/clara-parabricks-deepsap:v0.0.1 --out /outputdir/ --prefix STAR__2.7.10a__default+TSJS__SimBA_human_t1.sorted --batch 2048 --sam /workdir/STAR__2.7.10a__default__SimBA_human_t1.sorted.bam --fasta /workdir/GRCh37.primary_assembly.genome.fa --gtf /workdir/simulator_config_geneinfo_hg19_GTF
SimBA	STAR 2.7.10a default+TSJS SimBA_human_t2	STAR 2.7.10a default+TSJS	STAR 2.7.10a default+TSJS SimBA	STAR 2.7.10a default+TSJS human	T2	human T2 R1	STAR	human	1	2.7.10a	default+TSJS	0	0.028194427	13.72766667	9.918212890625e-05	0	docker run --gpus all --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --rm --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/f7/defcad9d2b26f5a94fed19bbceb7a4:/workdir --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/f7/defcad9d2b26f5a94fed19bbceb7a4:/outputdir nvcr.io/nvidia/clara/clara-parabricks-deepsap:v0.0.1 --out /outputdir/ --prefix STAR__2.7.10a__default+TSJS__SimBA_human_t2.sorted --batch 2048 --sam /workdir/STAR__2.7.10a__default__SimBA_human_t2.sorted.bam --fasta /workdir/GRCh37.primary_assembly.genome.fa --gtf /workdir/simulator_config_geneinfo_hg19_GTF
SimBA	STAR 2.7.10a default+TSJS SimBA_human_t3	STAR 2.7.10a default+TSJS	STAR 2.7.10a default+TSJS SimBA	STAR 2.7.10a default+TSJS human	T3	human T3 R1	STAR	human	1	2.7.10a	default+TSJS	0	0.028320313	12.98066667	0.000106812	2.288818359375e-05	docker run --gpus all --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --rm --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/3c/00c9ad25c29e029bb150a79f53f363:/workdir --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/3c/00c9ad25c29e029bb150a79f53f363:/outputdir nvcr.io/nvidia/clara/clara-parabricks-deepsap:v0.0.1 --out /outputdir/ --prefix STAR__2.7.10a__default+TSJS__SimBA_human_t3.sorted --batch 2048 --sam /workdir/STAR__2.7.10a__default__SimBA_human_t3.sorted.bam --fasta /workdir/GRCh37.primary_assembly.genome.fa --gtf /workdir/simulator_config_geneinfo_hg19_GTF
SimBA	STAR 2.7.10a default+TSJS SimBA_malaria_t1	STAR 2.7.10a default+TSJS	STAR 2.7.10a default+TSJS SimBA	STAR 2.7.10a default+TSJS malaria	T1	malaria T1 R1	STAR	malaria	1	2.7.10a	default+TSJS	0	0.027366638	4.691166667	3.814697265625e-05	2.288818359375e-05	docker run --gpus all --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --rm --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/6b/249337d6b367480b6ba8dd8196ab70:/workdir --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/6b/249337d6b367480b6ba8dd8196ab70:/outputdir nvcr.io/nvidia/clara/clara-parabricks-deepsap:v0.0.1 --out /outputdir/ --prefix STAR__2.7.10a__default+TSJS__SimBA_malaria_t1.sorted --batch 2048 --sam /workdir/STAR__2.7.10a__default__SimBA_malaria_t1.sorted.bam --fasta /workdir/genome_sequence_pfal.fa --gtf /workdir/simulator_config_geneinfo_pfal_GTF
SimBA	STAR 2.7.10a default+TSJS SimBA_malaria_t2	STAR 2.7.10a default+TSJS	STAR 2.7.10a default+TSJS SimBA	STAR 2.7.10a default+TSJS malaria	T2	malaria T2 R1	STAR	malaria	1	2.7.10a	default+TSJS	0	0.027843475	5.4945	5.340576171875e-05	0.0001297	docker run --gpus all --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --rm --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/da/9aa03e260a3ee91b3640e416d477bf:/workdir --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/da/9aa03e260a3ee91b3640e416d477bf:/outputdir nvcr.io/nvidia/clara/clara-parabricks-deepsap:v0.0.1 --out /outputdir/ --prefix STAR__2.7.10a__default+TSJS__SimBA_malaria_t2.sorted --batch 2048 --sam /workdir/STAR__2.7.10a__default__SimBA_malaria_t2.sorted.bam --fasta /workdir/genome_sequence_pfal.fa --gtf /workdir/simulator_config_geneinfo_pfal_GTF
SimBA	STAR 2.7.10a default+TSJS SimBA_malaria_t3	STAR 2.7.10a default+TSJS	STAR 2.7.10a default+TSJS SimBA	STAR 2.7.10a default+TSJS malaria	T3	malaria T3 R1	STAR	malaria	1	2.7.10a	default+TSJS	0	0.027996063	5.019666667	6.866455078125e-05	0.003433228	docker run --gpus all --ipc=host --ulimit memlock=-1 --ulimit stack=67108864 --rm --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/ef/37c5320e9ac73f5d5deb737d8f786d:/workdir --volume /data/RNAseqBenchmark/nextflow_Tuned_STAR_HISAT2_minimap2/work/ef/37c5320e9ac73f5d5deb737d8f786d:/outputdir nvcr.io/nvidia/clara/clara-parabricks-deepsap:v0.0.1 --out /outputdir/ --prefix STAR__2.7.10a__default+TSJS__SimBA_malaria_t3.sorted --batch 2048 --sam /workdir/STAR__2.7.10a__default__SimBA_malaria_t3.sorted.bam --fasta /workdir/genome_sequence_pfal.fa --gtf /workdir/simulator_config_geneinfo_pfal_GTF
Baruzzo	Subjunc 2.0.1 default baruzzo_human_t1r1	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default human	T1	human T1 R1	Subjunc	human	1	2.0.1	default	1040	8.446746826	8.874666667	10.31243896	4.290046692	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_human_t1r1.forward.trimmed.fasta -R baruzzo_human_t1r1.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_human_t1r1.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_human_t1r2	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default human	T1	human T1 R2	Subjunc	human	2	2.0.1	default	1018	8.452926636	9.094333333	10.31237793	4.285575867	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_human_t1r2.forward.trimmed.fasta -R baruzzo_human_t1r2.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_human_t1r2.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_human_t1r3	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default human	T1	human T1 R3	Subjunc	human	3	2.0.1	default	1038	8.454788208	8.880833333	10.31253052	6.087982178	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_human_t1r3.forward.trimmed.fasta -R baruzzo_human_t1r3.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_human_t1r3.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_human_t2r1	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default human	T2	human T2 R1	Subjunc	human	1	2.0.1	default	1044	8.516239166	8.928	10.28697205	4.299156189	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_human_t2r1.forward.trimmed.fasta -R baruzzo_human_t2r1.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_human_t2r1.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_human_t2r2	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default human	T2	human T2 R2	Subjunc	human	2	2.0.1	default	1018	8.515396118	9.222333333	10.287323	4.700370789	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_human_t2r2.forward.trimmed.fasta -R baruzzo_human_t2r2.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_human_t2r2.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_human_t2r3	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default human	T2	human T2 R3	Subjunc	human	3	2.0.1	default	1037	8.515293121	8.983666667	10.28717041	4.284034729	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_human_t2r3.forward.trimmed.fasta -R baruzzo_human_t2r3.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_human_t2r3.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_human_t3r1	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default human	T3	human T3 R1	Subjunc	human	1	2.0.1	default	1054	8.541530609	8.9855	9.613456726	5.549591064	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_human_t3r1.forward.trimmed.fasta -R baruzzo_human_t3r1.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_human_t3r1.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_human_t3r2	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default human	T3	human T3 R2	Subjunc	human	2	2.0.1	default	1050	8.54139328	9.020166667	9.613952637	10.42107391	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_human_t3r2.forward.trimmed.fasta -R baruzzo_human_t3r2.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_human_t3r2.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_human_t3r3	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default human	T3	human T3 R3	Subjunc	human	3	2.0.1	default	1023	8.541397095	9.331666667	9.614006042	15.31073761	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_human_t3r3.forward.trimmed.fasta -R baruzzo_human_t3r3.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_human_t3r3.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_malaria_t1r1	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default malaria	T1	malaria T1 R1	Subjunc	malaria	1	2.0.1	default	777	2.810497284	7.438666667	10.17216492	4.087371826	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_malaria_t1r1.forward.trimmed.fasta -R baruzzo_malaria_t1r1.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_malaria_t1r1.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_malaria_t1r2	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default malaria	T1	malaria T1 R2	Subjunc	malaria	2	2.0.1	default	758	2.809513092	7.712166667	10.17179871	2.399345398	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_malaria_t1r2.forward.trimmed.fasta -R baruzzo_malaria_t1r2.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_malaria_t1r2.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_malaria_t1r3	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default malaria	T1	malaria T1 R3	Subjunc	malaria	3	2.0.1	default	774	2.810699463	7.453166667	10.17211914	3.978042603	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_malaria_t1r3.forward.trimmed.fasta -R baruzzo_malaria_t1r3.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_malaria_t1r3.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_malaria_t2r1	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default malaria	T2	malaria T2 R1	Subjunc	malaria	1	2.0.1	default	792	2.93863678	7.5115	10.14875793	3.968948364	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_malaria_t2r1.forward.trimmed.fasta -R baruzzo_malaria_t2r1.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_malaria_t2r1.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_malaria_t2r2	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default malaria	T2	malaria T2 R2	Subjunc	malaria	2	2.0.1	default	775	2.916946411	7.744833333	10.14858246	0	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_malaria_t2r2.forward.trimmed.fasta -R baruzzo_malaria_t2r2.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_malaria_t2r2.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_malaria_t2r3	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default malaria	T2	malaria T2 R3	Subjunc	malaria	3	2.0.1	default	776	2.918239594	7.749833333	10.14940643	3.66934967	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_malaria_t2r3.forward.trimmed.fasta -R baruzzo_malaria_t2r3.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_malaria_t2r3.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_malaria_t3r1	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default malaria	T3	malaria T3 R1	Subjunc	malaria	1	2.0.1	default	865	3.061641693	8.062833333	9.230895996	3.878311157	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_malaria_t3r1.forward.trimmed.fasta -R baruzzo_malaria_t3r1.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_malaria_t3r1.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_malaria_t3r2	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default malaria	T3	malaria T3 R2	Subjunc	malaria	2	2.0.1	default	890	3.071052551	7.7175	9.230056763	0	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_malaria_t3r2.forward.trimmed.fasta -R baruzzo_malaria_t3r2.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_malaria_t3r2.sam
Baruzzo	Subjunc 2.0.1 default baruzzo_malaria_t3r3	Subjunc 2.0.1 default	Subjunc 2.0.1 default Baruzzo	Subjunc 2.0.1 default malaria	T3	malaria T3 R3	Subjunc	malaria	3	2.0.1	default	888	3.063400269	7.748	9.233299255	2.570533752	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r baruzzo_malaria_t3r3.forward.trimmed.fasta -R baruzzo_malaria_t3r3.reverse.trimmed.fasta -o Subjunc__2.0.1__default__baruzzo_malaria_t3r3.sam
SimBA	Subjunc 2.0.1 default SimBA_human_t1	Subjunc 2.0.1 default	Subjunc 2.0.1 default SimBA	Subjunc 2.0.1 default human	T1	human T1 R1	Subjunc	human	1	2.0.1	default	607	8.366264343	11.96916667	11.7647171	8.954078674	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r SimBA_human_t1.reads_1_val_1.fq -R SimBA_human_t1.reads_2_val_2.fq -o Subjunc__2.0.1__default__SimBA_human_t1.sam
SimBA	Subjunc 2.0.1 default SimBA_human_t2	Subjunc 2.0.1 default	Subjunc 2.0.1 default SimBA	Subjunc 2.0.1 default human	T2	human T2 R1	Subjunc	human	1	2.0.1	default	588	8.363170624	12.13433333	11.78687286	9.154663086	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r SimBA_human_t2.reads_1_val_1.fq -R SimBA_human_t2.reads_2_val_2.fq -o Subjunc__2.0.1__default__SimBA_human_t2.sam
SimBA	Subjunc 2.0.1 default SimBA_human_t3	Subjunc 2.0.1 default	Subjunc 2.0.1 default SimBA	Subjunc 2.0.1 default human	T3	human T3 R1	Subjunc	human	1	2.0.1	default	594	8.413814545	11.817	11.75872803	9.546615601	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_hg19_GTF --SAMoutput -T 24 --allJunctions -i index -r SimBA_human_t3.reads_1_val_1.fq -R SimBA_human_t3.reads_2_val_2.fq -o Subjunc__2.0.1__default__SimBA_human_t3.sam
SimBA	Subjunc 2.0.1 default SimBA_malaria_t1	Subjunc 2.0.1 default	Subjunc 2.0.1 default SimBA	Subjunc 2.0.1 default malaria	T1	malaria T1 R1	Subjunc	malaria	1	2.0.1	default	566	2.828910828	13.52116667	11.29866791	0.016853333	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r SimBA_malaria_t1.reads_1_val_1.fq -R SimBA_malaria_t1.reads_2_val_2.fq -o Subjunc__2.0.1__default__SimBA_malaria_t1.sam
SimBA	Subjunc 2.0.1 default SimBA_malaria_t2	Subjunc 2.0.1 default	Subjunc 2.0.1 default SimBA	Subjunc 2.0.1 default malaria	T2	malaria T2 R1	Subjunc	malaria	1	2.0.1	default	544	2.854316711	13.86283333	11.42060852	0.075294495	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r SimBA_malaria_t2.reads_1_val_1.fq -R SimBA_malaria_t2.reads_2_val_2.fq -o Subjunc__2.0.1__default__SimBA_malaria_t2.sam
SimBA	Subjunc 2.0.1 default SimBA_malaria_t3	Subjunc 2.0.1 default	Subjunc 2.0.1 default SimBA	Subjunc 2.0.1 default malaria	T3	malaria T3 R1	Subjunc	malaria	1	2.0.1	default	593	2.907585144	13.78866667	11.40144348	0.730545044	/home/fberakdar/anaconda3/envs/env_RNAseqBench/bin/subjunc -a simulator_config_geneinfo_pfal_GTF --SAMoutput -T 24 --allJunctions -i index -r SimBA_malaria_t3.reads_1_val_1.fq -R SimBA_malaria_t3.reads_2_val_2.fq -o Subjunc__2.0.1__default__SimBA_malaria_t3.sam
Baruzzo	novoSplice 0.8.4 default baruzzo_human_t1r1	novoSplice 0.8.4 default	novoSplice 0.8.4 default Baruzzo	novoSplice 0.8.4 default human	T1	human T1 R1	novoSplice	human	1	0.8.4	default	2292	29.94311905	9.3075	12.93817139	14.11273956	/data/RNAseqBenchmark/bin/novoSplice/novoSplice_v0.8.4/novoSplice --nThreads 24 --ignoreErrors --fasta GRCh37.primary_assembly.genome.fa --gtf simulator_config_geneinfo_hg19_GTF -1 baruzzo_human_t1r1.forward.trimmed.fastq -2 baruzzo_human_t1r1.reverse.trimmed.fastq -o ./
Baruzzo	novoSplice 0.8.4 default baruzzo_human_t1r2	novoSplice 0.8.4 default	novoSplice 0.8.4 default Baruzzo	novoSplice 0.8.4 default human	T1	human T1 R2	novoSplice	human	2	0.8.4	default	2294	29.9474411	9.244833333	12.94064331	8.147659302	/data/RNAseqBenchmark/bin/novoSplice/novoSplice_v0.8.4/novoSplice --nThreads 24 --ignoreErrors --fasta GRCh37.primary_assembly.genome.fa --gtf simulator_config_geneinfo_hg19_GTF -1 baruzzo_human_t1r2.forward.trimmed.fastq -2 baruzzo_human_t1r2.reverse.trimmed.fastq -o ./
Baruzzo	novoSplice 0.8.4 default baruzzo_human_t1r3	novoSplice 0.8.4 default	novoSplice 0.8.4 default Baruzzo	novoSplice 0.8.4 default human	T1	human T1 R3	novoSplice	human	3	0.8.4	default	2298	29.95137787	9.297	12.93972015	8.147651672	/data/RNAseqBenchmark/bin/novoSplice/novoSplice_v0.8.4/novoSplice --nThreads 24 --ignoreErrors --fasta GRCh37.primary_assembly.genome.fa --gtf simulator_config_geneinfo_hg19_GTF -1 baruzzo_human_t1r3.forward.trimmed.fastq -2 baruzzo_human_t1r3.reverse.trimmed.fastq -o ./
Baruzzo	novoSplice 0.8.4 default baruzzo_human_t2r1	novoSplice 0.8.4 default	novoSplice 0.8.4 default Baruzzo	novoSplice 0.8.4 default human	T2	human T2 R1	novoSplice	human	1	0.8.4	default	2303	29.94437408	9.758666667	13.12784576	8.147666931	/data/RNAseqBenchmark/bin/novoSplice/novoSplice_v0.8.4/novoSplice --nThreads 24 --ignoreErrors --fasta GRCh37.primary_assembly.genome.fa --gtf simulator_config_geneinfo_hg19_GTF -1 baruzzo_human_t2r1.forward.trimmed.fastq -2 baruzzo_human_t2r1.reverse.trimmed.fastq -o ./
Baruzzo	novoSplice 0.8.4 default baruzzo_human_t2r2	novoSplice 0.8.4 default	novoSplice 0.8.4 default Baruzzo	novoSplice 0.8.4 default human	T2	human T2 R2	novoSplice	human	2	0.8.4	default	2301	29.95010376	9.850666667	13.12496185	8.147659302	/data/RNAseqBenchmark/bin/novoSplice/novoSplice_v0.8.4/novoSplice --nThreads 24 --ignoreErrors --fasta GRCh37.primary_assembly.genome.fa --gtf simulator_config_geneinfo_hg19_GTF -1 baruzzo_human_t2r2.forward.trimmed.fastq -2 baruzzo_human_t2r2.reverse.trimmed.fastq -o ./
Baruzzo	novoSplice 0.8.4 default baruzzo_human_t2r3	novoSplice 0.8.4 default	novoSplice 0.8.4 default Baruzzo	novoSplice 0.8.4 default human	T2	human T2 R3	novoSplice	human	3	0.8.4	default	2297	29.93953323	9.8745	13.12880707	14.09860229	/data/RNAseqBenchmark/bin/novoSplice/novoSplice_v0.8.4/novoSplice --nThreads 24 --ignoreErrors --fasta GRCh37.primary_assembly.genome.fa --gtf simulator_config_geneinfo_hg19_GTF -1 baruzzo_human_t2r3.forward.trimmed.fastq -2 baruzzo_human_t2r3.reverse.trimmed.fastq -o ./
